Unnamed: 0,society,property_type,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,servant room,pooja room,store room,study room,others,Washing Machine,Sofa,Wardrobe,Microwave,Chimney,Geyser,AC,Dining Table,Fan,Exhaust Fan,Curtains,Modular Kitchen,Bed,Fridge,Light,TV,Stove,Water Purifier,Cluster_Labels,luxury_score,area_room_ratio
3504,dlf city plots,house,sector 26,17.0,37627.0,4518.032264065698,Plot area 502(419.74 sq.m.),5,6,3,2.0,North-West,old property,,4518.0,,1,1,1,0,0,0,0,5,0,0,5,0,0,7,1,0,1,0,0,22,0,0,0,1,73,903.6064528131395
3505,ansal florence super,house,sector 57,3.75,23148.0,1620.0103680663556,Plot area 180(150.5 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),3,4,3,2.0,,moderately new,,,300.0,1,0,1,1,0,0,0,4,0,0,3,2,0,9,1,0,0,0,0,12,0,0,1,1,29,540.0034560221185
3506,dlf city plots,house,sector 26,13.5,29880.0,4518.0722891566265,Plot area 502(419.74 sq.m.),5,5,3,2.0,East,old property,,4518.0,,1,1,1,1,0,0,0,0,0,0,5,5,0,5,1,0,1,0,0,7,0,0,1,1,81,903.6144578313254
3507,independent,house,sector 22,4.75,20068.0,2366.9523619693045,Plot area 263(219.9 sq.m.)Built Up area: 261 sq.yards (218.23 sq.m.)Carpet area: 259 sq.yards (216.56 sq.m.),7,5,3+,3.0,South-West,old property,,261.0,259.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,36,338.13605170990064
3508,independent,house,sector 23,5.1,16569.0,3078.037298569618,Plot area 342(285.96 sq.m.)Built Up area: 125 sq.yards (104.52 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3,2,0,1.0,East,old property,,125.0,100.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,22,1026.0124328565394
3509,independent,house,sector 38,3.9,21242.0,1835.985312117503,Plot area 204(170.57 sq.m.),6,6,3+,3.0,North-East,moderately new,,1836.0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,305.99755201958385
3510,international city by sobha phase 2,house,sector 109,6.25,11574.0,5400.0345602211855,Plot area 600(501.68 sq.m.),4,4,3+,2.0,East,relatively new,,5400.0,,1,0,0,0,0,0,0,0,0,0,5,7,0,0,1,0,0,0,0,0,0,0,0,0,107,1350.0086400552964
3511,independent,house,sector 50,10.55,32562.0,3239.972974633008,Plot area 360(301.01 sq.m.),5,5,3,2.0,,moderately new,,3240.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,647.9945949266016
3512,smart world orchard,house,sector 61,2.01,13000.0,1546.153846153846,Plot area 1549(143.91 sq.m.),3,3,3,4.0,North,under construction,,1549.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,515.3846153846154
3513,independent,house,sector 31,3.25,22429.0,1449.0168977662847,Plot area 161(134.62 sq.m.),4,4,3+,3.0,,moderately new,,1449.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,62,0,0,0,1,29,362.2542244415712
3515,bptp visionnaire,house,sector 70a,6.0,22222.0,2700.027000270002,Plot area 300(250.84 sq.m.),5,4,3,3.0,North-East,new property,,2700.0,,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,35,540.0054000540005
3516,independent,house,sector 24,5.25,38889.0,1349.9961428681631,Plot area 163(136.29 sq.m.)Built Up area: 160 sq.yards (133.78 sq.m.)Carpet area: 150 sq.yards (125.42 sq.m.),4,4,3+,2.0,East,relatively new,,160.0,150.0,1,1,0,0,0,0,0,5,1,1,5,5,0,5,1,1,1,0,0,16,0,1,1,1,58,337.4990357170408
3520,independent,house,sector 4,0.47,10601.0,443.354400528252,Plot area 49(40.97 sq.m.)Built Up area: 50 sq.yards (41.81 sq.m.)Carpet area: 48 sq.yards (40.13 sq.m.),2,2,1,2.0,East,new property,,50.0,48.0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,10,0,0,0,1,59,221.677200264126
3521,ss hibiscus,house,sector 50,12.25,20940.0,5850.047755491882,Plot area 5850(543.48 sq.m.),5,7,3+,1.0,South-East,relatively new,,5850.0,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,122,1170.0095510983763
3522,unitech espace,house,sector 50,10.45,32253.0,3240.008681362974,Plot area 360(301.01 sq.m.),5,7,3+,3.0,,moderately new,,3240.0,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,122,648.0017362725948
3523,emaar mgf marbella,house,sector 66,12.0,37037.0,3240.00324000324,Plot area 360(301.01 sq.m.),4,4,3+,3.0,East,relatively new,,3240.0,,1,1,1,1,0,0,0,4,1,1,0,14,0,12,1,1,1,0,0,51,0,0,0,1,122,810.00081000081
3525,eldeco mansionz,house,sector 48,6.4,23704.0,2699.966250421869,Plot area 365(305.19 sq.m.)Built Up area: 366 sq.yards (306.02 sq.m.),4,4,3,3.0,West,moderately new,,366.0,,1,0,1,0,0,0,0,4,0,1,4,7,0,10,1,0,1,0,0,10,0,1,0,1,113,674.9915626054673
3527,independent,house,sector 2,2.95,15989.0,1845.018450184502,Plot area 205(171.41 sq.m.),4,4,3+,2.0,North-West,old property,,1845.0,,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,10,0,0,0,0,22,461.2546125461255
3528,independent,house,sector 2,3.0,19268.0,1556.9856757317832,Plot area 173(144.65 sq.m.),6,4,3+,3.0,South,old property,,1557.0,,0,0,0,0,0,0,0,6,0,0,4,0,0,6,1,0,1,0,0,15,0,0,0,1,23,259.49761262196387
3529,independent,house,sector 2,1.15,19360.0,594.00826446281,Plot area 66(55.18 sq.m.),3,3,2,2.0,South-East,old property,,594.0,,0,0,0,0,0,0,0,2,0,0,3,0,0,3,1,0,1,0,0,10,0,0,0,1,32,198.00275482093664
3531,dlf city plots,house,sector 26,13.5,29880.0,4518.0722891566265,Plot area 502(419.74 sq.m.),5,5,2,2.0,East,moderately new,,4518.0,,1,0,0,1,1,0,0,6,0,1,5,0,0,5,1,0,1,0,0,14,0,0,0,1,90,903.6144578313254
3532,nul,house,sector 25,15.0,23437.0,6400.1365362461065,Built Up area: 6400 (594.58 sq.m.),5,5,3,2.0,West,moderately new,,6400.0,,1,1,0,1,0,0,0,5,0,0,5,8,0,8,1,0,1,0,0,18,0,0,0,1,90,1280.0273072492214
3533,independent,house,sector 43,5.5,2716.0,20250.36818851252,Plot area 215(179.77 sq.m.)Built Up area: 2850 sq.yards (2382.96 sq.m.)Carpet area: 2250 sq.yards (1881.29 sq.m.),8,7,3+,3.0,East,moderately new,,2850.0,2250.0,1,1,0,1,1,0,0,8,0,4,10,0,0,10,1,0,1,0,0,30,0,1,0,1,106,2531.296023564065
3534,independent,house,sector 26,18.0,39841.0,4517.9588865741325,Plot area 502(419.74 sq.m.),5,4,3+,4.0,North,moderately new,,4518.0,,1,1,1,1,0,0,0,4,1,1,3,4,0,6,1,1,0,0,0,10,0,0,0,1,83,903.5917773148265
3535,independent,house,sector 92,5.8,32222.0,1800.0124138787164,Plot area 200(167.23 sq.m.),4,3,2,2.0,East,relatively new,,1800.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,21,450.0031034696791
3536,ss hibiscus,house,sector 50,12.5,40850.0,3059.9755201958383,Plot area 470(392.98 sq.m.)Built Up area: 410 sq.yards (342.81 sq.m.)Carpet area: 340 sq.yards (284.28 sq.m.),4,4,3+,2.0,West,relatively new,,410.0,340.0,1,0,0,1,0,1,1,4,1,1,4,4,1,5,1,1,1,4,1,12,1,1,1,2,122,764.9938800489596
3537,dlf floors phase 3,house,sector 90,3.51,12342.0,2843.9474963539133,Plot area 316(264.22 sq.m.),4,4,3,4.0,East,under construction,,2844.0,,1,1,1,1,0,0,0,5,1,1,4,5,0,5,1,0,1,0,0,12,0,1,1,1,122,710.9868740884783
3538,independent,house,sector 5,3.5,15555.0,2250.080360012857,Plot area 2050(190.45 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.),6,5,2,3.0,North-East,old property,,2250.0,,1,1,0,1,1,1,1,5,1,1,5,0,1,8,1,1,1,2,1,21,0,1,1,2,122,375.01339333547617
3539,international city by sobha phase 2,house,sector 109,9.4,26111.0,3600.015319214124,Plot area 400(334.45 sq.m.),5,6,3+,2.0,North-East,relatively new,,3600.0,,1,1,1,1,0,0,0,0,0,0,7,12,0,0,1,0,0,0,0,0,0,0,0,1,116,720.0030638428248
3540,unitech espace,house,sector 50,10.3,31790.0,3240.012582573136,Plot area 360(301.01 sq.m.),5,6,3+,3.0,East,moderately new,,3240.0,,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,122,648.0025165146272
3541,international city by sobha phase 1,house,sector 109,6.0,24691.0,2430.035235510915,Plot area 270(225.75 sq.m.),4,4,3+,2.0,North-East,relatively new,,2430.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,607.5088088777287
3542,unitech deerwood chase,house,sector 50,8.45,26153.0,3231.000611787098,Plot area 359(33.35 sq.m.),3,3,2,2.0,North-East,old property,,359.0,,1,0,0,1,0,0,0,4,0,1,6,6,0,5,1,0,1,0,0,10,0,1,0,1,73,1077.0002039290328
3543,independent,house,sector 41,7.25,29293.0,2474.994025876489,Plot area 275(229.94 sq.m.),9,8,3,4.0,South-West,old property,,2475.0,,1,0,0,0,0,1,0,2,0,0,8,4,0,5,1,1,1,2,0,12,2,0,0,1,69,274.9993362084988
3544,independent,house,sector 23,4.0,16004.0,2499.375156210948,Plot area 270(225.75 sq.m.),3,3,2,2.0,East,moderately new,,,,1,0,0,0,0,0,0,3,0,0,2,0,0,4,1,0,1,0,0,13,0,0,0,1,84,833.125052070316
3545,international city by sobha phase 1,house,sector 109,6.15,27333.0,2250.0274393590166,Plot area 270(225.75 sq.m.)Built Up area: 270 sq.yards (225.75 sq.m.)Carpet area: 250 sq.yards (209.03 sq.m.),5,5,3+,3.0,West,relatively new,,270.0,250.0,1,1,1,0,0,0,0,7,0,1,6,10,0,7,0,0,1,0,0,7,0,1,0,1,99,450.0054878718033
3546,bptp visionnaire,house,sector 70a,4.6,17624.0,2610.077167498865,Plot area 290(242.48 sq.m.),4,4,3+,3.0,North,moderately new,,2610.0,,1,1,1,1,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,7,0,0,0,0,67,652.5192918747163
3547,dlf city plots,house,sector 26,12.5,38580.0,3240.020736132711,Plot area 360(301.01 sq.m.),4,5,2,2.0,North-East,moderately new,,3240.0,,1,0,0,1,0,0,0,4,0,0,5,5,0,7,1,0,1,0,0,20,0,1,0,1,98,810.0051840331778
3548,international city by sobha phase 2,house,sector 109,10.0,27778.0,3599.971200230398,Plot area 400(334.45 sq.m.),4,5,3+,2.0,East,new property,,3600.0,,1,1,0,1,1,0,0,4,0,1,4,9,0,5,1,0,1,0,0,12,0,1,1,1,35,899.9928000575995
3549,independent,house,sector 26,16.0,35556.0,4499.943750703116,Plot area 500(418.06 sq.m.),5,6,3,2.0,North-East,old property,,4500.0,,0,0,0,0,0,0,0,5,0,0,5,4,0,3,0,0,0,0,0,3,0,0,0,0,0,899.9887501406232
3550,independent,house,sector 26,12.5,38580.0,3240.020736132711,Plot area 360(301.01 sq.m.),5,5,3+,2.0,North,old property,,3240.0,,1,1,1,1,0,0,0,6,0,1,4,0,0,8,1,0,1,0,0,10,0,0,0,1,58,648.0041472265423
3551,independent,house,sector 45,16.0,35000.0,4571.428571428572,Plot area 500(418.06 sq.m.),6,7,3+,3.0,East,relatively new,,,,1,1,1,1,0,0,0,10,0,0,8,0,0,15,1,1,1,0,0,20,0,0,0,1,82,761.9047619047619
3552,independent,house,sector 45,10.0,30864.0,3240.020736132711,Plot area 360(301.01 sq.m.),6,6,3+,4.0,North-East,moderately new,,3240.0,,1,1,1,1,0,0,0,5,0,0,0,7,0,0,0,0,1,4,0,0,5,0,1,1,58,540.0034560221185
3554,independent,house,sector 23,2.8,17983.0,1557.0068397086172,Plot area 173(16.07 sq.m.)Built Up area: 160 sq.ft. (14.86 sq.m.)Carpet area: 150 sq.ft. (13.94 sq.m.),5,5,3+,2.0,North-East,old property,,160.0,150.0,0,1,0,0,0,0,0,6,0,0,4,0,0,8,1,0,1,0,0,12,0,0,0,1,60,311.40136794172344
3555,independent,house,sector 26,6.75,27778.0,2429.9805601555186,Plot area 270(225.75 sq.m.),3,3,3,2.0,North-East,moderately new,,2430.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,809.9935200518395
3556,independent,house,sector 76,2.5,16056.0,1557.0503238664674,Plot area 173(144.65 sq.m.),4,4,2,4.0,West,old property,,1557.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,389.26258096661684
3558,dlf new town heights,house,sector 86,2.47,7718.0,3200.310961388961,Plot area 3200(297.29 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,4,3+,,West,moderately new,,2800.0,2200.0,1,1,0,0,0,0,0,4,0,0,2,4,0,6,1,1,1,0,0,10,0,0,0,1,92,800.0777403472403
3559,independent,house,sector 26,18.4,1859.0,98977.94513179128,Plot area 502(419.74 sq.m.)Carpet area: 11000 sq.yards (9197.4 sq.m.),6,8,3+,4.0,South,relatively new,,,11000.0,1,1,1,0,0,0,0,6,0,1,8,11,0,16,1,0,1,0,0,94,0,1,0,1,46,16496.32418863188
3560,ansal sushant residency,house,sector 57,4.6,17037.0,2700.005869577977,Plot area 300(250.84 sq.m.),6,6,3,3.0,East,old property,,2700.0,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,73,450.00097826299617
3561,ansals florence villa,house,sector 57,3.65,10579.0,3450.231590887608,Plot area 3450(320.52 sq.m.),6,6,2,3.0,North-West,moderately new,,3450.0,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,114,575.038598481268
3562,independent,house,sector 28,12.0,42194.0,2844.006256813765,Plot area 316(264.22 sq.m.),4,5,3+,4.0,East,relatively new,,2844.0,,1,1,1,0,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,1,0,1,0,1,46,711.0015642034413
3563,independent,house,sector 49,4.5,15625.0,2880.0,Plot area 320(267.56 sq.m.),8,8,3,3.0,North-East,moderately new,,2880.0,,1,1,1,1,0,1,1,4,1,1,6,5,1,8,1,1,1,4,1,9,1,1,1,2,113,360.0
3564,uppal southend,house,sector 49,4.4,15278.0,2879.9581097002224,Plot area 320(267.56 sq.m.),6,6,3,3.0,North,moderately new,,2880.0,,1,1,1,1,0,1,1,7,1,1,6,5,1,5,1,1,1,0,1,6,0,1,1,2,81,479.9930182833704
3565,vipul tatvam villa,house,sector 48,7.25,22376.0,3240.0143007527754,Plot area 360(33.45 sq.m.),4,4,3,2.0,,relatively new,,360.0,,1,1,1,1,0,0,0,5,0,0,5,6,0,4,1,0,1,0,0,9,0,0,1,1,81,810.0035751881938
3566,independent,house,sector 47,0.99,17187.0,576.0167568511084,Plot area 64(53.51 sq.m.),4,4,3,4.0,,relatively new,,576.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,144.0041892127771
3568,independent,house,sector 26,20.0,44444.0,4500.045000450004,Plot area 500(418.06 sq.m.),5,7,3+,3.0,West,relatively new,,4500.0,,1,1,0,0,0,1,1,5,0,1,5,10,1,16,1,1,1,5,1,25,5,1,1,2,71,900.0090000900009
3569,dlf south city 1,house,sector 41,2.65,18928.0,1400.0422654268807,Plot area 2160(200.67 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,4.0,North-East,new property,,1800.0,1400.0,1,0,0,0,0,0,0,3,0,1,3,0,0,6,1,0,1,0,0,13,0,0,0,1,13,466.68075514229355
3571,signature global city,house,sector 37d,1.27,8089.0,1570.033378662381,Plot area 1570(145.86 sq.m.),3,3,3,4.0,East,under construction,,1570.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,523.344459554127
3572,signature global city 81,house,sector 81,0.75,6849.0,1095.0503723171266,Plot area 1095(101.73 sq.m.),3,2,3,4.0,East,under construction,,1095.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,365.01679077237554
3573,independent,house,sector 2,6.0,24691.0,2430.035235510915,Plot area 270(225.75 sq.m.),5,6,3+,3.0,East,old property,,2430.0,,0,1,0,1,1,0,0,7,0,2,7,10,0,12,1,8,1,0,0,19,0,0,0,1,29,486.007047102183
3575,emaar mgf marbella,house,sector 66,18.0,40000.0,4500.0,Plot area 500(418.06 sq.m.),5,6,3+,3.0,North-East,relatively new,,4500.0,,1,1,1,1,0,0,0,7,1,1,12,12,0,9,1,1,1,0,1,36,0,1,1,2,122,900.0
3576,unitech espace,house,sector 50,11.29,34846.0,3239.970154393617,Plot area 360(301.01 sq.m.),5,5,3+,2.0,,moderately new,,3240.0,,0,1,0,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,8,0,0,0,0,13,647.9940308787234
3577,independent,house,sector 43,8.49,31444.0,2700.0381630835773,Plot area 300(250.84 sq.m.),3,3,2,4.0,North,relatively new,,2700.0,,1,1,0,0,0,0,0,6,0,3,3,3,0,6,1,0,0,0,0,0,0,0,0,1,21,900.0127210278591
3578,vipul tatvam villa,house,sector 48,8.5,26235.0,3239.946636173051,Plot area 360(301.01 sq.m.),4,4,1,,,relatively new,,3240.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,4,0,0,0,0,21,809.9866590432628
3579,eldeco mansionz,house,sector 48,6.0,22222.0,2700.027000270002,Plot area 300(250.84 sq.m.),4,4,3+,2.0,East,moderately new,,2700.0,,1,0,0,0,0,0,0,4,0,0,5,0,0,6,0,0,0,0,0,10,0,0,0,0,52,675.0067500675005
3580,experion windchants,house,sector 112,9.5,23457.0,4049.963763482116,Plot area 450(376.26 sq.m.)Built Up area: 7450 sq.yards (6229.15 sq.m.),5,5,3,2.0,,relatively new,,7450.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,809.9927526964232
3581,independent,house,sector 2,19.5,27083.0,7200.08861647528,Plot area 800(668.9 sq.m.),8,9,3+,2.0,North,new property,,7200.0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,900.01107705941
3583,independent,house,sector 25,4.31,31926.0,1349.9968677566872,Plot area 150(125.42 sq.m.),5,4,3,3.0,North,old property,,1350.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,269.99937355133744
3585,ansal sushant lok,house,sector 43,10.5,27911.0,3761.957651105299,Plot area 418(349.5 sq.m.),4,4,2,,North-East,old property,,3762.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,38,940.4894127763248
3586,independent,house,sector 25,10.5,29022.0,3617.94500723589,Plot area 402(336.12 sq.m.),5,5,3,3.0,East,moderately new,,3618.0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,723.589001447178
3587,independent,house,sector 26,5.8,12837.0,4518.1896081639015,Plot area 502(419.74 sq.m.),4,4,3+,4.0,,old property,,4518.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1129.5474020409754
3588,independent,house,sector 26,4.6,12198.0,3771.110018035744,Plot area 419(350.34 sq.m.),4,4,3+,,,old property,,3771.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,942.777504508936
3589,independent,house,sector 50,11.58,35741.0,3239.9764975798103,Plot area 360(301.01 sq.m.),5,5,3,2.0,,moderately new,,3240.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,647.9952995159621
3591,ansals palam vihar,house,sector 2,4.0,16666.0,2400.0960038401536,Plot area 2400(222.97 sq.m.),4,4,3+,2.0,North-East,moderately new,,2400.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,600.0240009600384
3592,international city by sobha phase 1,house,sector 109,6.0,9634.0,6227.942702927133,Plot area 692(578.6 sq.m.),5,5,3+,2.0,South-West,relatively new,,6228.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1245.5885405854265
3593,unitech aspen greens,house,sector 50,6.8,31481.0,2160.033035799371,Plot area 240(200.67 sq.m.)Built Up area: 220 sq.yards (183.95 sq.m.)Carpet area: 200 sq.yards (167.23 sq.m.),4,5,3,3.0,West,old property,,220.0,200.0,1,0,0,1,0,0,0,6,0,1,5,7,0,6,1,1,1,0,0,19,0,0,0,1,89,540.0082589498428
3594,dlf new town heights,house,sector 86,2.5,7827.0,3194.0718027341254,Plot area 3194(296.73 sq.m.),4,5,3+,4.0,West,moderately new,,3194.0,,1,1,0,0,1,0,0,0,0,1,3,3,0,7,1,0,1,0,0,10,0,0,0,1,35,798.5179506835314
3596,international city by sobha phase 2,house,sector 109,8.48,23556.0,3599.932076753269,Plot area 400(334.45 sq.m.),4,6,3+,3.0,North-East,new property,,3600.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,899.9830191883173
3597,international city by sobha phase 2,house,sector 109,6.25,10035.0,6228.201295465869,Plot area 692(578.6 sq.m.),5,7,3+,3.0,North-East,relatively new,,6228.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1245.6402590931739
3598,sushant lok 1 builder floors,house,sector 43,10.85,28841.0,3762.005478312125,Plot area 418(349.5 sq.m.),8,8,3,3.0,West,moderately new,,3762.0,,1,1,1,1,0,1,1,6,1,1,8,8,1,9,1,1,1,0,1,12,4,1,1,2,122,470.2506847890156
3600,independent,house,sector 31,3.5,24155.0,1448.975367418754,Plot area 161(134.62 sq.m.),4,4,3,2.0,North-East,old property,,1449.0,,0,0,1,0,0,0,0,4,0,1,4,0,0,6,1,0,1,0,0,25,0,1,0,1,61,362.2438418546885
3601,independent,house,sector 91,3.6,14815.0,2429.969625379683,Plot area 270(225.75 sq.m.),4,4,3,2.0,North-East,new property,,2430.0,,0,0,0,0,0,0,0,4,1,1,3,4,0,9,1,0,1,0,0,28,0,0,0,1,35,607.4924063449207
3602,ansals florence villa,house,sector 57,6.0,22222.0,2700.027000270002,Plot area 300(250.84 sq.m.),4,5,2,2.0,,old property,,2700.0,,1,1,0,0,0,0,0,6,0,1,6,0,0,9,1,0,1,0,0,23,0,0,1,1,15,675.0067500675005
3604,vatika the seven lamps,house,sector 82,1.6,6597.0,2425.3448537213885,Plot area 2425(225.29 sq.m.),4,4,3+,16.0,North,moderately new,,2425.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,606.3362134303471
3605,vatika india next,house,sector 83,1.7,7870.0,2160.1016518424394,Plot area 240(200.67 sq.m.),3,3,3+,4.0,North-West,new property,,2160.0,,1,1,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,720.0338839474798
3606,independent,house,sector 57,7.25,26852.0,2699.985103530463,Plot area 300(250.84 sq.m.),9,9,3+,2.0,North-East,new property,,2700.0,,1,1,0,0,1,0,0,9,0,1,12,0,0,26,1,1,1,0,0,272,0,0,0,1,35,299.99834483671816
3607,independent,house,sector 43,15.5,28233.0,5490.029398221939,Plot area 610(510.04 sq.m.),5,6,3,3.0,East,moderately new,,5490.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1098.0058796443877
3608,independent,house,sector 14,3.4,15111.0,2250.016544239296,Plot area 250(209.03 sq.m.),3,3,3,1.0,North-West,old property,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,750.0055147464319
3609,independent,house,sector 28,11.25,34722.0,3240.020736132711,Plot area 360(301.01 sq.m.),9,9,3+,2.0,North,moderately new,,3240.0,,1,1,1,0,0,0,0,12,0,0,12,15,0,15,1,1,1,0,0,53,0,0,0,1,105,360.0023040147457
3610,ansals florence villa,house,sector 57,3.3,19820.0,1664.9848637739658,Plot area 185(154.68 sq.m.),4,3,3+,2.0,East,moderately new,,1665.0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,416.24621594349145
3612,independent,house,sector 43,8.5,31481.0,2700.0412947492136,Plot area 300(250.84 sq.m.),5,5,3,3.0,West,moderately new,,2700.0,,1,0,0,0,0,0,0,5,0,0,5,0,0,7,1,0,0,0,0,30,0,0,0,1,84,540.0082589498427
3613,independent,house,sector 45,8.5,26235.0,3239.946636173051,Plot area 360(301.01 sq.m.),5,4,2,1.0,North-East,moderately new,,3240.0,,1,1,0,0,0,0,0,5,1,1,6,7,0,4,0,0,1,0,0,17,0,0,1,1,35,647.9893272346102
3614,unitech nirvana birch court,house,sector 50,11.95,36883.0,3239.975056258981,Plot area 360(301.01 sq.m.),3,3,2,1.0,West,moderately new,,3240.0,,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,0,72,1079.9916854196604
3615,unitech aspen greens,house,sector 50,12.0,37037.0,3240.00324000324,Plot area 360(301.01 sq.m.),3,4,2,1.0,East,moderately new,,3240.0,,1,0,0,1,0,0,0,3,0,1,3,0,0,3,1,1,1,0,0,9,0,0,0,1,72,1080.00108000108
3616,bptp astaire gardens,house,sector 70a,6.5,27871.0,2332.173226651358,Plot area 299(250 sq.m.),4,4,3+,2.0,North-East,new property,,,,1,1,0,1,0,0,0,5,0,1,5,8,0,9,0,1,1,0,0,18,0,1,0,1,122,583.0433066628395
3617,dlf alameda,house,sector 73,17.0,35109.0,4842.063288615454,Plot area 4842(449.84 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.),5,8,3,3.0,North-West,relatively new,,9000.0,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,73,968.4126577230909
3618,ansal sushant lok plots,house,sector 43,11.5,17692.0,6500.113045444268,Plot area 3762(349.5 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.)Carpet area: 6500 sq.ft. (603.87 sq.m.),7,8,3+,3.0,,old property,,9000.0,6500.0,1,1,1,0,0,0,0,7,0,1,7,0,0,10,1,1,1,0,0,13,0,1,0,1,22,928.5875779206098
3620,independent,house,sector 26,15.0,33333.0,4500.045000450004,Built Up area: 4500 (418.06 sq.m.),4,4,3,3.0,,moderately new,,4500.0,,1,0,1,0,0,0,0,0,0,0,4,4,0,5,1,0,0,0,0,11,0,0,0,1,36,1125.011250112501
